,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10
119,0.6267624012932559,1.4939628035630468,1.458402476900968,0.4560818267111077,0.3813348917055856,-3.807392962167701,-2.6541370444968213,5.224413119587427,6.762475370432843,-3.276049880910043
120,3.851264721824776,4.403232227005705,3.096113470289124,2.8734300869005573,0.039768013744948205,-0.15919154872463648,-0.8754811976525917,1.6542368452342326,1.9691121416386999,-0.4894333414294919
121,5.200058016174971,3.5174231604101247,6.139776198951565,1.4425247222317596,-2.1366651122022624,0.5347961478104767,0.8570965550089711,-0.701552515186012,0.9668444143153976,0.5973258302381121
122,3.8120737772110305,2.5504185925268605,4.6203103937579755,2.154499695704141,-1.3377517242345411,-1.1327260036852336,1.3449374684111228,-1.1511542668968882,2.0185443070676268,1.3245690607500302
123,1.3571134264784352,-1.2775609481751988,4.937691246067211,1.484867194987326,-1.175259042407727,-1.682030076758531,-1.1524078366745902,-2.8258639034600717,1.3405512178593333,1.9967019686982352
124,2.2870923213979286,1.185416697485401,8.673266248044666,0.033689027362103,-0.4524898597154798,3.3860342613428522,0.6900476949876722,-3.455127194924969,-0.5794746609432918,1.4547161713174
125,1.9139806418782304,2.9118659734120107,9.663170304376848,1.7349594000211284,0.8890014833350522,3.3878845162016114,0.7207865300956416,-1.4280313972506116,2.435094333761537,1.9149019432596663
126,3.376027410752179,1.0083885076811467,7.44254039907832,1.1933423986313119,0.667217887071075,-1.091553421273847,1.8199230186771156,1.2549992756487616,2.838888116142156,0.47291960139611655
127,2.803214994801698,-2.2605487435044878,4.7966244543251735,2.28772180007625,1.3033083235767433,-2.6190595029152552,0.8958777545708394,-0.9337355478690772,0.7076434845413786,1.5265071535886923
128,2.3865782637117006,-3.6930222294540043,1.1176556594890978,0.8799947160744466,0.11981154475160818,-2.6884089383142546,-4.013091280926512,0.20223169412736672,-1.563571628119324,0.2281055336385056
129,3.278690354888402,2.7977185314948447,6.489214683562457,-3.2611407325124038,-1.6507748863765956,1.1755665681092895,0.41662771684629296,-1.4568087985945013,-0.24723468440483098,1.6682022127940055
130,4.7648825378987585,8.258626848304779,6.171377827135834,-3.137768082759794,-1.0515539917491608,3.8080407911784353,3.8139814216105075,-1.018214126536173,0.5446197160403893,-0.26105282821125847
131,7.788230119307634,11.369676081800105,4.187689952982713,1.4497170376327988,-2.2257100692141303,2.627129770659753,1.9382221831119926,1.8097449297583756,0.4752349203838055,-1.0783322621016072
132,10.070009185417813,11.913821903961706,2.7373538736423315,7.066569637006029,-1.4799650328136227,1.2257821161293863,0.5182837049924829,0.633162333564137,0.7438971191314941,3.4362684410489113
133,9.703819949393367,9.61204561819618,4.928552838348444,5.979833834060691,-4.6686823975156635,0.9216629389141789,0.4561873971013778,-1.6554685205610524,-0.5458294973811053,-0.058448952844610866
134,8.404263394603916,8.85817130545848,6.317049992743641,2.6354965860193413,-4.795980908635207,1.599139174322107,-0.9209892439239321,-3.645321462398645,-0.6915558413708918,2.83970589514525
135,6.898089787775472,9.613568552658528,6.053481280839742,-0.6734839167324008,-5.235215479314823,2.1726291303909915,0.1624061779269348,0.4066258661996537,0.46755124107217694,-1.0212739470499796
136,6.170675516598464,7.531721262678434,8.109274570079474,-1.4419629496106672,-3.9964762720769014,0.4600368020645892,0.13828120108760927,-0.13677501316244722,3.310755325649185,-2.125973273308886
137,7.040351406367247,6.5114328353495745,6.468940097518176,-2.0533489128743483,-2.973322203424216,-0.33783304915174217,0.8736733012028638,0.30242267413963186,2.281712889909749,-1.1401169696675395
138,7.073499053497343,4.220065035828939,4.719542050680531,-2.347493700891538,-1.2115343170369575,1.328577000861475,2.4282329662983426,-0.7636871765203331,-0.5483836472291671,1.5665943741814727
139,6.788446179719515,4.395324007128496,5.2589422028959625,-3.0780105991624427,-0.08546865349591518,2.3695979943473833,2.26934284061304,-0.5923714951519087,-1.7130511556091026,0.8327947329074666
140,6.328532214983458,3.164938610118083,2.0605837551644233,0.35557744332900715,0.88128545248231,-0.6145867824111076,1.6775032099567866,2.163907687835007,0.07388512018131424,-1.3744502140111055
